column1,Days_for_shipping_real,Days_for_shipment_scheduled,Delivery_Status,Late_delivery_risk,shipping_date_DateOrders,Shipping_Mode,Market,Order_Id
1753,4,4,Shipping on time,0,2015-09-18 08:45:00.0000000,Standard Class,Europe,17563
1756,4,4,Shipping on time,0,2015-08-27 18:14:00.0000000,Standard Class,Europe,16083
1758,4,4,Shipping on time,0,2017-08-26 13:42:00.0000000,Standard Class,Europe,66078
1773,4,4,Shipping on time,0,2015-10-06 23:26:00.0000000,Standard Class,Europe,18838
1774,4,4,Shipping on time,0,2016-10-19 08:22:00.0000000,Standard Class,Europe,44758
1789,4,4,Shipping on time,0,2015-08-18 08:16:00.0000000,Standard Class,Europe,15438
1790,4,4,Shipping on time,0,2015-06-05 01:00:00.0000000,Standard Class,Europe,10348
1791,4,4,Shipping on time,0,2015-07-19 18:49:00.0000000,Standard Class,Europe,13413
1792,4,4,Shipping on time,0,2015-07-16 20:45:00.0000000,Standard Class,Europe,13213
1799,4,4,Shipping on time,0,2015-08-17 20:00:00.0000000,Standard Class,Europe,15403
1800,4,4,Shipping on time,0,2017-09-11 11:35:00.0000000,Standard Class,Europe,67168
1806,4,4,Shipping on time,0,2015-08-01 18:37:00.0000000,Standard Class,Europe,14303
1819,4,4,Shipping on time,0,2015-10-08 22:44:00.0000000,Standard Class,Europe,18973
1827,4,4,Shipping on time,0,2016-10-03 05:14:00.0000000,Standard Class,Europe,43653
1831,4,4,Shipping on time,0,2016-10-06 03:18:00.0000000,Standard Class,Europe,43853
1835,4,4,Shipping on time,0,2015-10-01 10:18:00.0000000,Standard Class,Europe,18458
1837,4,4,Shipping on time,0,2015-08-11 06:21:00.0000000,Standard Class,Europe,14953
1850,4,4,Shipping on time,0,2015-06-29 11:50:00.0000000,Standard Class,Europe,12023
1868,4,4,Shipping on time,0,2016-02-15 05:02:00.0000000,Standard Class,Pacific Asia,27828
1872,4,4,Shipping on time,0,2018-01-03 08:16:00.0000000,Standard Class,Pacific Asia,74968
1879,4,4,Shipping on time,0,2015-12-01 10:44:00.0000000,Standard Class,Pacific Asia,22638
1884,4,4,Shipping on time,0,2016-02-12 19:13:00.0000000,Standard Class,Pacific Asia,27663
1886,4,4,Shipping on time,0,2016-01-04 05:47:00.0000000,Standard Class,Pacific Asia,24953
1888,4,4,Shipping on time,0,2017-11-27 02:54:00.0000000,Standard Class,Pacific Asia,72418
1891,4,4,Shipping on time,0,2016-01-15 08:03:00.0000000,Standard Class,Pacific Asia,25713
1893,4,4,Shipping on time,0,2016-10-02 15:13:00.0000000,Standard Class,Pacific Asia,43613
1895,4,4,Shipping on time,0,2016-02-16 02:03:00.0000000,Standard Class,Pacific Asia,27888
1896,4,4,Shipping on time,0,2015-11-12 11:18:00.0000000,Standard Class,Pacific Asia,21338
1897,4,4,Shipping on time,0,2016-02-15 03:17:00.0000000,Standard Class,Pacific Asia,27823
1919,4,4,Shipping on time,0,2016-03-16 19:00:00.0000000,Standard Class,Pacific Asia,29923
1928,4,4,Shipping on time,0,2016-02-16 16:04:00.0000000,Standard Class,Pacific Asia,27928
1932,4,4,Shipping on time,0,2017-01-20 09:49:00.0000000,Standard Class,Pacific Asia,51133
1936,4,4,Shipping on time,0,2016-01-08 04:23:00.0000000,Standard Class,Pacific Asia,25223
1938,4,4,Shipping on time,0,2016-01-27 10:50:00.0000000,Standard Class,Pacific Asia,26543
1939,4,4,Shipping on time,0,2016-10-02 23:59:00.0000000,Standard Class,Pacific Asia,43638
1944,4,4,Shipping on time,0,2016-02-15 12:02:00.0000000,Standard Class,Pacific Asia,27848
1945,4,4,Shipping on time,0,2016-08-31 03:42:00.0000000,Standard Class,Pacific Asia,41388
1948,4,4,Shipping on time,0,2016-04-03 10:55:00.0000000,Standard Class,Pacific Asia,31133
1960,4,4,Shipping on time,0,2016-01-08 21:54:00.0000000,Standard Class,Pacific Asia,25273
1972,4,4,Shipping on time,0,2017-11-21 19:01:00.0000000,Standard Class,Pacific Asia,72053
1973,4,4,Shipping on time,0,2017-11-19 03:57:00.0000000,Standard Class,Pacific Asia,71873
1994,4,4,Shipping on time,0,2015-11-24 22:50:00.0000000,Standard Class,Pacific Asia,22193
2002,4,4,Shipping on time,0,2016-03-06 06:45:00.0000000,Standard Class,Pacific Asia,29203
2005,4,4,Shipping on time,0,2015-12-14 12:18:00.0000000,Standard Class,Pacific Asia,23533
2008,4,4,Shipping on time,0,2016-03-08 09:33:00.0000000,Standard Class,Pacific Asia,29348
2025,4,4,Shipping on time,0,2016-08-19 07:55:00.0000000,Standard Class,USCA,40578
2044,4,4,Shipping on time,0,2016-06-11 13:48:00.0000000,Standard Class,USCA,35868
2047,4,4,Shipping on time,0,2016-11-06 09:02:00.0000000,Standard Class,USCA,45993
2049,4,4,Shipping on time,0,2016-07-18 20:56:00.0000000,Standard Class,USCA,38423
2059,4,4,Shipping on time,0,2016-06-14 20:38:00.0000000,Standard Class,USCA,36093
2068,4,4,Shipping on time,0,2016-05-13 14:22:00.0000000,Standard Class,USCA,33883
2072,4,4,Shipping on time,0,2016-08-01 01:59:00.0000000,Standard Class,USCA,39328
2098,4,4,Shipping on time,0,2016-10-06 22:34:00.0000000,Standard Class,Africa,43908
2101,4,4,Shipping on time,0,2016-11-27 21:48:00.0000000,Standard Class,Africa,47468
2102,4,4,Shipping on time,0,2016-12-27 23:30:00.0000000,Standard Class,Africa,49528
2109,4,4,Shipping on time,0,2016-09-27 14:21:00.0000000,Standard Class,Africa,43268
2110,4,4,Shipping on time,0,2016-12-08 17:03:00.0000000,Standard Class,Africa,48208
2112,4,4,Shipping on time,0,2016-12-05 22:29:00.0000000,Standard Class,Africa,48018
2126,4,4,Shipping on time,0,2015-09-28 12:14:00.0000000,Standard Class,Europe,18258
2128,4,4,Shipping on time,0,2015-08-31 02:49:00.0000000,Standard Class,Europe,16313
2135,4,4,Shipping on time,0,2016-11-23 07:26:00.0000000,Standard Class,Europe,47153
2139,4,4,Shipping on time,0,2015-10-15 12:23:00.0000000,Standard Class,Europe,19423
2146,4,4,Shipping on time,0,2017-06-27 22:33:00.0000000,Standard Class,Europe,61993
2147,4,4,Shipping on time,0,2015-06-21 19:54:00.0000000,Standard Class,Europe,11498
2158,4,4,Shipping on time,0,2017-09-05 15:27:00.0000000,Standard Class,Europe,66768
2167,4,4,Shipping on time,0,2017-12-06 23:23:00.0000000,Standard Class,Pacific Asia,73093
2177,4,4,Shipping on time,0,2017-12-06 19:52:00.0000000,Standard Class,Pacific Asia,73083
2186,0,0,Shipping on time,0,2017-04-17 16:57:00.0000000,Same Day,LATAM,57353
2195,4,4,Shipping on time,0,2017-03-13 23:03:00.0000000,Standard Class,LATAM,54733
2208,4,4,Shipping on time,0,2017-02-13 08:22:00.0000000,Standard Class,LATAM,52773
2213,4,4,Shipping on time,0,2017-01-31 13:49:00.0000000,Standard Class,LATAM,51898
2222,0,0,Shipping on time,0,2016-12-24 23:04:00.0000000,Same Day,Pacific Asia,49561
2230,4,4,Shipping on time,0,2016-12-17 00:45:00.0000000,Standard Class,Pacific Asia,48778
2237,4,4,Shipping on time,0,2016-11-15 13:45:00.0000000,Standard Class,Europe,46623
2238,4,4,Shipping on time,0,2016-11-12 22:42:00.0000000,Standard Class,Africa,46443
2243,4,4,Shipping on time,0,2016-10-31 09:24:00.0000000,Standard Class,Europe,45583
2250,0,0,Shipping on time,0,2016-10-11 17:55:00.0000000,Same Day,Europe,44477
2259,0,0,Shipping on time,0,2016-09-01 17:16:00.0000000,Same Day,Africa,41735
2264,4,4,Shipping on time,0,2016-08-14 22:49:00.0000000,Standard Class,USCA,40278
2265,4,4,Shipping on time,0,2016-08-13 03:02:00.0000000,Standard Class,USCA,40153
2277,2,2,Shipping on time,0,2016-07-17 12:00:00.0000000,Second Class,USCA,38466
2278,4,4,Shipping on time,0,2016-07-18 06:55:00.0000000,Standard Class,USCA,38383
2279,4,4,Shipping on time,0,2016-07-17 02:53:00.0000000,Standard Class,USCA,38303
2281,4,4,Shipping on time,0,2016-07-13 00:48:00.0000000,Standard Class,USCA,38023
2286,4,4,Shipping on time,0,2016-06-25 22:53:00.0000000,Standard Class,USCA,36853
2296,4,4,Shipping on time,0,2016-06-01 17:19:00.0000000,Standard Class,USCA,35193
2297,2,2,Shipping on time,0,2016-05-15 22:46:00.0000000,Second Class,USCA,34181
2305,4,4,Shipping on time,0,2016-05-04 04:24:00.0000000,Standard Class,USCA,33238
2319,4,4,Shipping on time,0,2016-03-14 00:26:00.0000000,Standard Class,Pacific Asia,29733
2320,4,4,Shipping on time,0,2016-03-06 22:31:00.0000000,Standard Class,Pacific Asia,29248
2323,4,4,Shipping on time,0,2016-02-27 14:49:00.0000000,Standard Class,Pacific Asia,28678
2330,4,4,Shipping on time,0,2016-02-13 05:44:00.0000000,Standard Class,Pacific Asia,27693
2344,0,0,Shipping on time,0,2016-01-14 12:31:00.0000000,Same Day,Pacific Asia,25897
2350,0,0,Shipping on time,0,2015-12-28 20:25:00.0000000,Same Day,Pacific Asia,24755
2355,2,2,Shipping on time,0,2015-12-07 07:14:00.0000000,Second Class,Pacific Asia,23176
2356,4,4,Shipping on time,0,2015-12-07 03:23:00.0000000,Standard Class,Pacific Asia,23028
2360,0,0,Shipping on time,0,2015-11-21 14:20:00.0000000,Same Day,Pacific Asia,22203
2367,4,4,Shipping on time,0,2015-11-05 12:53:00.0000000,Standard Class,Pacific Asia,20863
2382,4,4,Shipping on time,0,2015-09-16 18:12:00.0000000,Standard Class,Europe,17453
2384,4,4,Shipping on time,0,2015-09-11 17:20:00.0000000,Standard Class,Europe,17108
2386,4,4,Shipping on time,0,2015-09-10 08:03:00.0000000,Standard Class,Europe,17013
2392,4,4,Shipping on time,0,2015-08-30 00:32:00.0000000,Standard Class,Europe,16238
2393,2,2,Shipping on time,0,2015-08-27 18:35:00.0000000,Second Class,Europe,16221
2412,4,4,Shipping on time,0,2015-07-01 16:23:00.0000000,Standard Class,Europe,12173
2422,4,4,Shipping on time,0,2015-06-11 02:24:00.0000000,Standard Class,Europe,10763
2423,0,0,Shipping on time,0,2015-05-30 21:04:00.0000000,Same Day,LATAM,10234
2432,4,4,Shipping on time,0,2015-05-15 21:32:00.0000000,Standard Class,LATAM,8968
2433,4,4,Shipping on time,0,2015-05-15 04:01:00.0000000,Standard Class,LATAM,8918
2434,0,0,Shipping on time,0,2015-05-10 23:12:00.0000000,Same Day,LATAM,8870
2436,4,4,Shipping on time,0,2015-05-08 05:36:00.0000000,Standard Class,LATAM,8443
2443,4,4,Shipping on time,0,2015-04-14 08:47:00.0000000,Standard Class,LATAM,6808
2447,2,2,Shipping on time,0,2015-03-23 02:52:00.0000000,Second Class,LATAM,5421
2448,0,0,Shipping on time,0,2015-03-20 13:59:00.0000000,Same Day,LATAM,5350
2454,4,4,Shipping on time,0,2015-03-01 22:31:00.0000000,Standard Class,LATAM,3833
2459,0,0,Shipping on time,0,2015-02-14 16:08:00.0000000,Same Day,LATAM,3027
2464,4,4,Shipping on time,0,2015-02-15 18:41:00.0000000,Standard Class,LATAM,2863
2465,4,4,Shipping on time,0,2015-02-14 14:39:00.0000000,Standard Class,LATAM,2783
2473,0,0,Shipping on time,0,2015-01-30 21:56:00.0000000,Same Day,LATAM,2016
2476,4,4,Shipping on time,0,2015-01-12 09:37:00.0000000,Standard Class,LATAM,508
2482,2,2,Shipping on time,0,2017-04-24 22:38:00.0000000,Second Class,LATAM,57746
2483,4,4,Shipping on time,0,2017-04-21 17:13:00.0000000,Standard Class,LATAM,57388
2489,2,2,Shipping on time,0,2017-04-07 04:58:00.0000000,Second Class,LATAM,56531
2491,0,0,Shipping on time,0,2017-03-10 12:48:00.0000000,Same Day,LATAM,54738
2494,4,4,Shipping on time,0,2017-03-06 08:52:00.0000000,Standard Class,LATAM,54213
2500,4,4,Shipping on time,0,2017-02-12 16:37:00.0000000,Standard Class,LATAM,52728
2506,4,4,Shipping on time,0,2017-01-19 04:02:00.0000000,Standard Class,Africa,51048
2512,0,0,Shipping on time,0,2016-12-16 17:49:00.0000000,Same Day,Europe,48998
2513,4,4,Shipping on time,0,2016-12-18 15:17:00.0000000,Standard Class,Africa,48888
2514,4,4,Shipping on time,0,2016-12-14 09:41:00.0000000,Standard Class,Europe,48598
2526,2,2,Shipping on time,0,2016-11-05 01:51:00.0000000,Second Class,Africa,46041
2528,4,4,Shipping on time,0,2017-09-26 14:11:00.0000000,Standard Class,Europe,68203
2532,4,4,Shipping on time,0,2017-08-04 23:12:00.0000000,Standard Class,Europe,64598
2534,4,4,Shipping on time,0,2015-09-06 00:42:00.0000000,Standard Class,Europe,16718
2546,4,4,Shipping on time,0,2017-07-09 06:04:00.0000000,Standard Class,Europe,62768
2554,4,4,Shipping on time,0,2017-09-25 01:24:00.0000000,Standard Class,Europe,68098
2571,4,4,Shipping on time,0,2015-09-15 19:26:00.0000000,Standard Class,Europe,17388
2574,4,4,Shipping on time,0,2017-06-25 18:00:00.0000000,Standard Class,Europe,61843
2579,4,4,Shipping on time,0,2017-10-10 12:46:00.0000000,Standard Class,Europe,69158
2593,4,4,Shipping on time,0,2017-05-31 03:09:00.0000000,Standard Class,LATAM,60088
2594,4,4,Shipping on time,0,2017-02-15 09:25:00.0000000,Standard Class,LATAM,52913
2595,4,4,Shipping on time,0,2017-04-27 22:07:00.0000000,Standard Class,LATAM,57813
2602,4,4,Shipping on time,0,2015-04-30 15:25:00.0000000,Standard Class,LATAM,7923
2608,4,4,Shipping on time,0,2017-04-24 22:17:00.0000000,Standard Class,LATAM,57608
2610,4,4,Shipping on time,0,2015-05-05 18:03:00.0000000,Standard Class,LATAM,8273
2612,4,4,Shipping on time,0,2015-01-14 00:09:00.0000000,Standard Class,LATAM,618
2624,4,4,Shipping on time,0,2017-06-05 16:17:00.0000000,Standard Class,LATAM,60468
2632,4,4,Shipping on time,0,2017-02-23 04:51:00.0000000,Standard Class,LATAM,53448
2641,4,4,Shipping on time,0,2015-01-05 19:58:00.0000000,Standard Class,LATAM,58
2643,4,4,Shipping on time,0,2017-03-26 17:36:00.0000000,Standard Class,LATAM,55608
2652,4,4,Shipping on time,0,2017-04-19 00:24:00.0000000,Standard Class,LATAM,57203
2654,4,4,Shipping on time,0,2017-05-10 07:54:00.0000000,Standard Class,LATAM,58663
2656,4,4,Shipping on time,0,2017-02-28 09:14:00.0000000,Standard Class,LATAM,53803
2662,4,4,Shipping on time,0,2015-06-01 09:25:00.0000000,Standard Class,LATAM,10098
2663,4,4,Shipping on time,0,2015-03-02 14:17:00.0000000,Standard Class,LATAM,3878
2664,4,4,Shipping on time,0,2017-02-23 13:37:00.0000000,Standard Class,LATAM,53473
2665,4,4,Shipping on time,0,2017-04-28 19:08:00.0000000,Standard Class,LATAM,57873
2668,4,4,Shipping on time,0,2015-05-11 00:10:00.0000000,Standard Class,LATAM,8633
2670,4,4,Shipping on time,0,2017-03-20 05:42:00.0000000,Standard Class,LATAM,55163
2676,4,4,Shipping on time,0,2015-02-01 13:06:00.0000000,Standard Class,LATAM,1888
2678,4,4,Shipping on time,0,2017-01-25 07:10:00.0000000,Standard Class,LATAM,51468
2682,4,4,Shipping on time,0,2015-02-16 08:41:00.0000000,Standard Class,LATAM,2903
2683,4,4,Shipping on time,0,2017-03-03 09:03:00.0000000,Standard Class,LATAM,54008
2684,4,4,Shipping on time,0,2015-03-31 11:58:00.0000000,Standard Class,LATAM,5858
2687,4,4,Shipping on time,0,2015-05-20 17:09:00.0000000,Standard Class,LATAM,9298
2689,4,4,Shipping on time,0,2017-06-01 07:10:00.0000000,Standard Class,LATAM,60168
2693,4,4,Shipping on time,0,2017-03-17 02:22:00.0000000,Standard Class,LATAM,54948
2694,4,4,Shipping on time,0,2016-10-02 04:42:00.0000000,Standard Class,Pacific Asia,43583
2699,4,4,Shipping on time,0,2018-01-11 21:13:00.0000000,Standard Class,Pacific Asia,75553
2700,4,4,Shipping on time,0,2018-01-13 08:15:00.0000000,Standard Class,Pacific Asia,75653
2705,4,4,Shipping on time,0,2016-09-10 05:26:00.0000000,Standard Class,Pacific Asia,42078
2717,4,4,Shipping on time,0,2016-02-11 04:41:00.0000000,Standard Class,Pacific Asia,27553
2720,4,4,Shipping on time,0,2016-01-19 08:24:00.0000000,Standard Class,Pacific Asia,25988
2736,4,4,Shipping on time,0,2018-02-01 02:27:00.0000000,Standard Class,Pacific Asia,76938
2740,4,4,Shipping on time,0,2015-12-12 21:46:00.0000000,Standard Class,Pacific Asia,23423
2741,4,4,Shipping on time,0,2018-01-03 03:01:00.0000000,Standard Class,Pacific Asia,74953
2743,4,4,Shipping on time,0,2015-11-12 14:48:00.0000000,Standard Class,Pacific Asia,21348
2744,4,4,Shipping on time,0,2015-11-10 10:15:00.0000000,Standard Class,Pacific Asia,21198
2745,4,4,Shipping on time,0,2016-11-15 22:31:00.0000000,Standard Class,Pacific Asia,46648
2746,4,4,Shipping on time,0,2016-03-23 06:54:00.0000000,Standard Class,Pacific Asia,30368
2747,4,4,Shipping on time,0,2015-11-19 21:58:00.0000000,Standard Class,Pacific Asia,21848
2750,4,4,Shipping on time,0,2016-10-08 16:37:00.0000000,Standard Class,Pacific Asia,44028
2751,4,4,Shipping on time,0,2015-11-11 23:02:00.0000000,Standard Class,Pacific Asia,21303
2752,4,4,Shipping on time,0,2016-11-10 16:23:00.0000000,Standard Class,Pacific Asia,46288
2756,4,4,Shipping on time,0,2018-02-01 00:42:00.0000000,Standard Class,Pacific Asia,76933
2770,2,2,Shipping on time,0,2015-03-04 05:10:00.0000000,Second Class,LATAM,4126
2772,2,2,Shipping on time,0,2017-06-10 08:44:00.0000000,Second Class,LATAM,60926
2776,2,2,Shipping on time,0,2017-05-10 18:46:00.0000000,Second Class,LATAM,58831
2780,2,2,Shipping on time,0,2015-03-06 09:43:00.0000000,Second Class,LATAM,4276
2782,2,2,Shipping on time,0,2017-04-24 12:08:00.0000000,Second Class,LATAM,57716
2787,2,2,Shipping on time,0,2015-03-08 09:01:00.0000000,Second Class,LATAM,4411
2789,2,2,Shipping on time,0,2017-05-22 16:18:00.0000000,Second Class,LATAM,59646
2799,2,2,Shipping on time,0,2017-06-19 11:42:00.0000000,Second Class,LATAM,61551
2801,2,2,Shipping on time,0,2015-01-21 19:56:00.0000000,Second Class,LATAM,1291
2807,2,2,Shipping on time,0,2017-05-21 10:31:00.0000000,Second Class,LATAM,59561
2809,2,2,Shipping on time,0,2017-02-07 10:50:00.0000000,Second Class,LATAM,52506
2815,2,2,Shipping on time,0,2017-02-24 09:14:00.0000000,Second Class,LATAM,53666
2819,2,2,Shipping on time,0,2017-06-12 02:46:00.0000000,Second Class,LATAM,61046
2826,2,2,Shipping on time,0,2015-01-25 04:31:00.0000000,Second Class,LATAM,1521
2833,2,2,Shipping on time,0,2015-02-12 08:42:00.0000000,Second Class,LATAM,2766
2835,2,2,Shipping on time,0,2015-02-22 05:11:00.0000000,Second Class,LATAM,3441
2836,2,2,Shipping on time,0,2017-03-25 13:55:00.0000000,Second Class,LATAM,55666
2839,2,2,Shipping on time,0,2017-03-26 10:56:00.0000000,Second Class,LATAM,55726
2840,2,2,Shipping on time,0,2017-06-04 19:36:00.0000000,Second Class,LATAM,60546
2841,2,2,Shipping on time,0,2017-02-27 14:18:00.0000000,Second Class,LATAM,53886
2843,2,2,Shipping on time,0,2015-02-15 22:32:00.0000000,Second Class,LATAM,3011
2859,2,2,Shipping on time,0,2015-01-16 15:34:00.0000000,Second Class,LATAM,936
2865,2,2,Shipping on time,0,2017-06-04 07:20:00.0000000,Second Class,LATAM,60511
2867,2,2,Shipping on time,0,2017-04-03 13:23:00.0000000,Second Class,LATAM,56281
2868,2,2,Shipping on time,0,2015-03-11 07:05:00.0000000,Second Class,LATAM,4611
2874,2,2,Shipping on time,0,2017-02-21 23:25:00.0000000,Second Class,LATAM,53501
2877,2,2,Shipping on time,0,2015-02-23 12:42:00.0000000,Second Class,LATAM,3531
2878,2,2,Shipping on time,0,2015-01-07 12:36:00.0000000,Second Class,LATAM,311
2888,2,2,Shipping on time,0,2017-02-19 04:52:00.0000000,Second Class,LATAM,53311
2889,2,2,Shipping on time,0,2017-01-20 20:40:00.0000000,Second Class,LATAM,51301
2890,2,2,Shipping on time,0,2015-01-05 04:33:00.0000000,Second Class,LATAM,151
2899,2,2,Shipping on time,0,2017-06-14 02:04:00.0000000,Second Class,LATAM,61181
2900,2,2,Shipping on time,0,2015-04-11 05:49:00.0000000,Second Class,LATAM,6731
2901,2,2,Shipping on time,0,2015-03-19 16:32:00.0000000,Second Class,LATAM,5186
2902,2,2,Shipping on time,0,2017-12-26 00:55:00.0000000,Second Class,Pacific Asia,74536
2912,2,2,Shipping on time,0,2017-11-21 03:36:00.0000000,Second Class,Pacific Asia,72146
2915,2,2,Shipping on time,0,2016-09-08 04:44:00.0000000,Second Class,Pacific Asia,42076
2918,2,2,Shipping on time,0,2016-01-26 05:24:00.0000000,Second Class,Pacific Asia,26596
2922,2,2,Shipping on time,0,2016-01-25 11:53:00.0000000,Second Class,Pacific Asia,26546
2924,2,2,Shipping on time,0,2016-10-24 07:50:00.0000000,Second Class,Pacific Asia,45236
2927,2,2,Shipping on time,0,2016-03-17 23:23:00.0000000,Second Class,Pacific Asia,30141
2934,2,2,Shipping on time,0,2016-01-21 20:18:00.0000000,Second Class,Pacific Asia,26296
2944,2,2,Shipping on time,0,2015-11-06 01:29:00.0000000,Second Class,Pacific Asia,21036
2948,2,2,Shipping on time,0,2016-01-26 12:25:00.0000000,Second Class,Pacific Asia,26616
2950,2,2,Shipping on time,0,2016-03-09 06:55:00.0000000,Second Class,Pacific Asia,29546
